Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
23.1,0.063760979,0.1425738833,2013-09-08,26413.6581211133,55749520.0,0.185582,5.036,2458000.5,0.1630454199779137,1.274750791591646,12.4031141511102,2.750516642727589,525.6980455096788,1.066908513409408,94.9881946682706,1.482593069773883,2457743.1911543114,176.2060658950945,0.6848037634436515,0
25.1,0.0253837029,0.0567596853,2013-09-08,22992.1958527257,53778396.0,0.00292489,5.205,2458000.5,0.2644321732430422,1.217063318762408,4.586140451172851,167.4384552208179,490.4200157130198,0.8952326204076746,59.9088386639595,1.538894017117141,2457870.6924728765,95.28711770974608,0.7340646557351403,0
28.15,0.0062309602,0.0139328506,2013-09-08,60555.3272625298,64947048.0,4.42295e-05,5.916,2458000.5,0.1458940283310568,1.033210407631443,3.174319580769291,10.44411032877468,383.6026380708879,0.8824711791485181,85.73153235954244,1.183949636114367,2458145.0120523744,224.3796113696917,0.9384711268160616,0
20.4,0.2210828104,0.4943561926,2013-09-08,20387.9636552577,42092776.0,0.0311462,6.867,2458000.5,0.1926426222105336,0.8553588787643515,9.834617742563426,263.2779736491007,288.9488554643783,0.6905803014281249,10.53439141984141,1.020137456100578,2457942.726287002,71.97999329549448,1.245895227449277,1
22.7,0.0766575574,0.1714115092,2013-09-15,56199.5997665936,46272116.0,0.0715986,3.567,2458000.5,0.5113972261229558,2.092307840561529,7.793112914469717,75.8116930874393,1105.44413694635,1.022307414703052,230.2803676113191,3.162308266420007,2457629.488786712,120.8238682713807,0.3256609610273519,0
21.2,0.1529519353,0.3420109247,2013-09-15,37528.4687458918,4884141.5,0.00300594,3.846,2458000.5,0.4924298444358191,1.853800898069743,1.021165896478415,102.6841152231644,921.9196234010238,0.9409340102182778,209.5097784984613,2.766667785921209,2458364.6908700303,217.7872627037103,0.3904895729108527,1
20.1,0.2538370294,0.5675968529,2013-09-15,31020.654022709,13501431.0,0.00257518,3.875,2458000.5,0.4536756250491251,1.840911121566751,8.377699143009032,142.6840423541027,912.3209734976136,1.005734617830069,194.2760280380886,2.676087625303432,2458365.241826672,216.0736172725142,0.3945979654724464,1
21.8,0.1160259082,0.2594418179,2013-09-15,31401.2945008363,18428862.0,0.117269,3.442,2458000.5,0.4989968405895943,2.226276100705144,12.94162947445703,0.5716071678185909,1213.296551094672,1.115371360173156,345.1951882666522,3.337180841237133,2457759.734228324,71.43816383988238,0.2967122915458693,0
21.8,0.1160259082,0.2594418179,2013-09-15,26750.6252894661,18765778.0,0.023663,4.647,2458000.5,0.3669816450802241,1.412717016003099,5.903382678968176,280.2285228632099,613.3116173837676,0.8942758014374563,42.1216721611292,1.931158230568741,2457753.232941627,145.1401514192654,0.5869773045155561,1
24.4,0.0350392641,0.0783501764,2013-09-15,66512.3659153661,6696335.5,0.0263565,6.898,2458000.5,0.3688135363286106,0.8279864922642783,34.14019069107666,172.2994321565694,275.1904158730299,0.5226138660199681,326.8902132224968,1.133359118508589,2458012.780276589,343.9351252179481,1.308185093793748,0
26.8,0.0116025908,0.0259441818,2013-09-22,18495.7345470209,39882288.0,0.0228844,5.075,2456416.5,0.2305078845537958,1.2598467623369,9.197786759033352,43.26454981661536,516.5055746366138,0.9694421502886724,230.753095677144,1.550251374385127,2456463.244308856,327.4196136218853,0.6969915092461046,0
25.1,0.0253837029,0.0567596853,2013-09-22,30764.9497088429,12089743.0,0.0803413,4.639,2456568.5,0.2643938307123392,1.42137831611342,14.02804338145329,188.5643022299836,618.9605296984795,1.045574658224739,142.047444432524,1.797181974002102,2456529.396406356,22.74344329992417,0.5816202855057179,0
18.8,0.4619074603,1.0328564805,2013-09-22,67469.3260358224,60646160.0,0.224962,4.857,2457600.5,0.04400484905449784,1.277835746700622,37.54560259848378,5.429736962529145,527.6075195027039,1.22160477755062,196.0425519998794,1.334066715850624,2457401.233577999,135.9645366465087,0.6823253776582217,0
22.9,0.0699125232,0.1563291544,2013-09-22,46911.9725513914,5133407.5,0.004843,4.406,2458000.5,0.4588904177297119,1.503884809588206,7.785822851134914,4.296093530242924,673.6282405646893,0.8137664810989059,64.16343796820226,2.194003138077507,2457953.390123185,25.17643209136194,0.5344193997838023,0
18.8,0.4619074603,1.0328564805,2013-09-22,67469.3125854469,60646128.0,0.227139,4.857,2458000.5,0.04405957066649944,1.27778450890344,37.54464724051859,5.428741371266376,527.5757863443321,1.22148587203685,195.9706790465547,1.334083145770029,2457928.7275426923,48.9751146649766,0.6823664188504651,0
25.3,0.0231502122,0.0517654482,2013-10-08,34111.6414301899,2411677.5,0.00919793,3.665,2458000.5,0.5237406195728086,1.989613483064717,5.071709450291179,204.1760083452124,1025.065223698006,0.9475720847339882,204.7210514491748,3.031654881395446,2457624.343475895,132.1051046774878,0.3511971645094649,0
18.6,0.5064714588,1.1325046106,2013-10-08,26573.2150300287,28717892.0,0.190404,4.399,2458000.5,0.2987857776828221,1.534814991149904,13.24207138913992,166.3645907753359,694.5163522656914,1.076234100419927,252.1502272941979,1.993395881879882,2458008.5999743775,355.8014080352676,0.5183463266567983,0
19.6,0.3195618867,0.7145621017,2013-10-08,16079.0568747732,74541584.0,0.274123,4.235,2458000.5,0.2480112376002725,1.651446659779926,6.717843896442816,129.7178236187758,775.1669596556034,1.241869329857071,312.8628131210484,2.061023989702782,2458229.7822629204,253.5176304624332,0.4644160790340488,0
19.6,0.3195618867,0.7145621017,2013-10-08,75165.0955138991,38610196.0,0.0616621,6.214,2458000.5,0.3250700725247306,0.9510057472906118,23.37397955703911,212.3949196013811,338.7451915765727,0.641862240047417,282.5454837012935,1.260149254533807,2457992.4175790935,8.589558165115687,1.062745712564964,0
27.6,0.0080270317,0.0179489885,2013-10-08,25938.0093263399,54752596.0,0.00117025,7.542,2458000.5,0.3577761907150847,0.7607685369236007,10.52425992010328,306.7263542806147,242.3690952568739,0.4885836677671865,335.8866842436203,1.032953406080015,2457985.109958792,22.85941130032448,1.485337887730511,0
27.3,0.0092162655,0.0206081961,2013-10-08,31015.8223280566,63508764.0,0.0121113,5.627,2456296.5,0.2853597757373476,1.094956010623351,5.487151662095823,102.4161214297163,418.4980461884694,0.7824996089896107,95.48266796317318,1.407412412257091,2456368.034798516,298.4644021629144,0.8602190697871861,0
24.8,0.0291443905,0.0651688382,2013-10-08,20852.0104263407,6990692.5,0.0339205,6.921,2458000.5,0.2708913254721323,0.8465119760892049,3.979160662267147,341.4454343620654,284.4776075645287,0.6171992248583662,182.9431475133184,1.075824727320044,2458100.539829884,233.4018502665548,1.265477459129504,0
20.1,0.2538370294,0.5675968529,2013-10-08,68184.2867397476,47802536.0,0.0317864,4.423,2458000.5,0.3616505825363872,1.45032974465172,31.96427836512995,35.40656886889042,637.9675041195192,0.9258171476285758,330.0594574875199,1.974842341674864,2457827.853899579,97.42282443873631,0.5642920645258387,1
24.8,0.0291443905,0.0651688382,2013-10-08,21604.2164993538,4433385.0,0.0185692,5.222,2458000.5,0.2462986460242456,1.21363851584616,2.933970973542223,38.91691261404218,488.3514178047784,0.9147209926303754,283.2875454772744,1.512556039061943,2457993.0144474856,5.5181551785626,0.7371740653856611,0
26.0,0.0167708462,0.0375007522,2013-10-08,19660.921125158,25664760.0,0.0427321,4.887,2457781.5,0.2925241222107141,1.321308211927577,10.02918831612214,308.3553891678984,554.7593467345105,0.9347936870636546,120.8549290328632,1.7078227367915,2457731.0996559206,32.70629683871666,0.6489300308666708,0
20.8,0.1838886721,0.411187571,2013-10-08,34233.0979174293,43815380.0,0.087694,6.281,2458000.5,0.4665039428488042,0.9373697168564232,13.43041949039364,220.1490180896089,331.4857054292076,0.5000830480358346,279.9740417372709,1.374656385677012,2457983.1488024774,18.84374199452879,1.086019680800028,0
25.4,0.022108281,0.0494356193,2013-10-15,35594.028316524,8231883.0,0.0546541,3.316,2456578.5,0.5546810641466685,2.333860434644604,12.87652118130917,197.1301352797404,1302.299126447666,1.039312245186129,197.5068101890759,3.62840862410308,2456591.990535025,356.2707549208567,0.2764341868077472,0
25.3,0.0231502122,0.0517654482,2013-10-15,26528.4648903378,11772599.0,0.0729886,3.161,2456598.5,0.5873671390130707,2.569001734339073,3.543964399907321,233.7288116499821,1503.99025768552,1.060054535520715,139.0360151389877,4.077948933157431,2456573.9386050985,5.879095372734851,0.2393632526277141,0
18.7,0.4836764882,1.0815335068,2013-10-15,58119.4121625497,36284760.0,0.0170362,4.01,2458000.5,0.4559081164717851,1.746709011808343,1.86671734721787,210.2448179290151,843.1974184734354,0.9503701962105084,114.4023199210247,2.543047827406178,2458230.957945217,261.606837900081,0.4269462786683587,1
19.4,0.3503926411,0.7835017643,2013-10-15,55317.9603819557,27811382.0,0.0932129,4.941,2458000.5,0.2342665485366242,1.28662610159893,21.90884734020362,204.6904507507371,533.0610658221542,0.9852126455202168,116.0106715285072,1.588039557677644,2458131.485150086,271.5398646525825,0.6753447645716958,0
25.6,0.0201629919,0.0450858206,2013-10-15,69001.8706561097,52769100.0,0.0488276,6.587,2458000.5,0.2983804993468079,0.8962695113490006,9.685183408148138,14.85815635393738,309.9248228270602,0.6288401670033663,146.2426189112685,1.163698855694635,2457894.3463912704,123.3050608662596,1.161572011935559,0
20.3,0.2315021222,0.5176544822,2013-10-15,46036.2820120326,48535428.0,0.180635,4.845,2458000.5,0.190871590856768,1.338367720457229,16.00080562950688,225.6213792474541,565.5377597357088,1.082911344502211,111.164148866079,1.593824096412246,2458244.957999681,204.3872608498478,0.6365622698088944,0
24.5,0.0334622374,0.0748238376,2013-10-15,38976.1080091387,6725827.0,0.0157152,5.645,2458000.5,0.402979713386451,1.081029038813631,4.341887964842829,8.729539435667014,410.5390444988166,0.6453962665900835,115.3740052464253,1.516661811037179,2457877.977797136,107.4392158849714,0.8768958880378495,0
27.0,0.0105816886,0.023661375,2013-10-15,10049.2612013359,5093318.5,0.0335088,4.878,2458000.5,0.2311706692910146,1.336961220769344,0.8094662798474932,186.0353904343546,564.6465028112061,1.027895000547963,205.3449280029529,1.646027440990726,2457718.569628916,179.749512456067,0.6375670409852316,0
20.6,0.2016299194,0.4508582062,2013-10-15,8177.8750673021,62832892.0,0.228802,4.049,2458000.5,0.3035888676168171,1.770745063015211,2.613263744785436,45.4388392995128,860.6617184159239,1.233166574496354,294.1981582966123,2.308323551534069,2458233.3193400437,262.6156727757237,0.4182828076315417,0
26.1,0.0160160338,0.0358129403,2013-10-15,20498.1875840866,7880855.0,0.0510451,5.735,2458000.5,0.08181943269142603,1.074409198604479,10.04212054146096,29.67007901156041,406.7738291936239,0.9865016474962108,279.5717586790265,1.162316749712747,2458134.967922661,240.9941823102909,0.885012688042525,0
22.8,0.0732073989,0.1636967205,2013-10-15,19099.2934191649,19806100.0,0.00367092,5.622,2458000.5,0.2374194757022121,1.100298005843612,1.960515471638913,82.63196073840145,421.5643873032594,0.8390658301800324,258.1471657644062,1.361530181507193,2457812.2660135007,160.7446861749524,0.8539620775438699,0
23.7,0.0483676488,0.1081533507,2013-10-15,37275.6357028962,42127308.0,0.00549358,5.667,2458000.5,0.3769304866826786,1.077509841801926,6.24119291994203,167.5815770400775,408.5359651290025,0.6713635327261503,256.7888047040027,1.483656150877703,2457832.215738315,148.2913118490526,0.8811953676742355,0
27.036,0.0104077051,0.023272336,2013-10-15,81366.4311370052,62554440.0,1.73698e-05,5.246,2458000.5,0.3360304140847115,1.198173785981415,1.190598952621936,1.335295744923144,479.0470250311011,0.7955509525326334,280.3141379434088,1.600796619430196,2457962.3589947787,28.66265974341995,0.7514919855240261,0
21.3,0.1460679643,0.3266178974,2013-10-22,15290.6701391106,49107340.0,0.301328,3.562,2458000.5,0.4040516321436128,2.177528585311913,7.800630901122192,28.02527029841554,1173.665190682784,1.297694606377262,354.4807599638921,3.057362564246564,2457746.9452524525,77.77320980615461,0.3067314280579189,0
25.6,0.0201629919,0.0450858206,2013-10-22,39821.5780683304,4044850.0,0.0051239,3.831,2456594.5,0.5068529163964179,1.85752464175855,0.4648694753163567,337.6840296537334,924.6988181155916,0.9160328598050174,6.891393818877081,2.799016423712082,2456554.617340569,15.52695549493238,0.3893159512560319,0
22.6,0.0802703167,0.1794898848,2013-10-22,27279.0143178294,29929422.0,0.141696,3.023,2456595.5,0.5965456637865316,2.824337420073141,3.51342095091439,199.301413508231,1733.697396560289,1.139491179058469,181.2732233388856,4.509183661087813,2456586.989271965,1.767241560536112,0.2076486938921702,0
24.9,0.0278326768,0.0622357573,2013-10-22,52030.6695056956,43757108.0,0.0779967,5.308,2456756.5,0.1304093186204849,1.166621595564767,25.39713841617651,194.9361847731636,460.2496258120088,1.014483268199223,298.1703458587799,1.318759922930311,2456688.7083322564,53.02557355602097,0.7821842317956469,0
18.2,0.6089126221,1.3615700154,2013-10-22,76564.8969259856,48382596.0,0.117926,2.886,2458000.5,0.6505184222498244,2.918230979514485,14.06563384396702,206.1451365785181,1820.865729783193,1.019867966960162,128.8186028222021,4.816593992068807,2458373.149777496,286.3241008361408,0.1977081528372027,0
25.5,0.0211132445,0.0472106499,2013-10-22,47453.1783197191,54868920.0,0.0081446,6.391,2456338.5,0.326386899716484,0.9303923161258012,3.223455026294981,143.6636148559372,327.7914333854019,0.6267244525454619,232.6935068737462,1.23406017970614,2456253.4052304327,93.45612460861962,1.09825932997074,0
25.0,0.02658,0.0594346868,2013-10-22,15157.856904035,5775400.5,0.0325685,4.708,2458000.5,0.2665589986821442,1.402095832297545,4.731751715731344,22.80359610752331,606.4080731271812,1.028354571183903,4.771872995323863,1.775837093411186,2457800.359533025,118.8153181065484,0.5936596426619434,0
26.3,0.0146067964,0.0326617897,2013-10-22,8999.0651596723,12937986.0,0.0408356,6.189,2458000.5,0.06708822892680964,0.9770486413947836,3.027496760378113,338.0177449204957,352.7546153285025,0.911500178468262,20.93075176843833,1.042597104321305,2457972.971933741,28.09347751226606,1.020539446846784,0
19.7,0.3051792326,0.6824015094,2013-10-22,75386.3040393163,68999736.0,0.100171,4.412,2458000.5,0.3367257768655921,1.508812243442864,18.17620626645934,37.57048931622484,676.9416352711478,1.000756268625249,52.92887702325859,2.016868218260479,2457973.8308906252,14.18272842820139,0.5318036020281167,0
20.9,0.1756123185,0.3926810818,2013-11-08,6751.7446508815,37017456.0,0.241171,3.832,2458000.5,0.3610800568936051,1.928584505812484,2.628796007418694,217.3455633886079,978.2648222498186,1.232211102729587,186.2745686127095,2.624957908895381,2457576.662920254,155.9714151406086,0.3679985130938983,0
19.3,0.3669061375,0.8204270649,2013-11-08,62815.637937208,47789672.0,0.124234,3.412,2458000.5,0.5182671782331811,2.083575812902788,32.30069483561291,32.2607683588762,1098.531179131781,1.003726855714753,48.39703119705649,3.163424770090822,2457748.052019333,82.72980755257059,0.3277103161373393,0
19.5,0.3346223745,0.7482383761,2013-11-08,87059.6904954485,27172210.0,0.139986,3.388,2457600.5,0.7103821638504607,2.06888348322815,10.5906114513842,102.4996520040937,1086.932252047233,0.5991855576580586,34.90714631099919,3.538581408798243,2457735.829877281,315.1777438478182,0.3312073952373217,0
25.5,0.0211132445,0.0472106499,2013-11-08,9586.8813304051,7136869.0,0.0112491,6.035,2457600.5,0.1389831759226841,1.007537513558983,2.20942137200629,210.2723173691483,369.3943637179813,0.8675067500633116,289.199971990249,1.147568277054655,2457425.7602354744,170.2958177164943,0.9745681996243084,0
23.6,0.0506471459,0.1132504611,2013-11-08,12031.5238088309,10312087.0,0.0237506,5.392,2458000.5,0.1991096099701996,1.165161846197405,3.500261740135051,332.8214986731008,459.3860567327297,0.933166925448882,108.3172793289494,1.397156766945928,2458014.5361361876,349.0005172045099,0.7836546075438411,0
27.9,0.0069912523,0.0156329154,2013-11-08,33360.4134165059,341621.34375,0.00202879,4.436,2458000.5,0.4042873397299007,1.507454032413575,0.1984686669366911,82.30431866308783,676.0277813567517,0.8980094518839793,276.3569464579968,2.116898612943171,2457920.4333113534,42.63731270741908,0.5325224937908605,0
26.2,0.0152951935,0.0342010925,2013-11-08,59796.023724832,1281974.125,0.00202889,4.038,2458000.5,0.5740538833194779,1.672610366779033,3.529200945506969,227.6626330374792,790.1155392350665,0.7124418904491128,101.4313021862459,2.632778843108953,2458138.130180008,297.2916208548381,0.4556295657069677,0
25.3,0.0231502122,0.0517654482,2013-11-08,70998.9764787616,60689296.0,0.00604189,3.986,2458000.5,0.6542409131950071,1.661974614164841,0.4105458964332089,90.76581750952047,782.5912821472348,0.574642824886716,331.6208586480387,2.749306403442967,2458177.7690030877,278.4544441430121,0.4600102354989823,0
19.5,0.3346223745,0.7482383761,2013-11-08,87059.6875787242,27172210.0,0.139453,3.388,2458000.5,0.7103448230432301,2.068476103723682,10.59123679955619,102.4941028294289,1086.611229528784,0.5991448118549331,34.91094161331764,3.537807395592431,2457735.8224372827,87.6890648548299,0.3313052453508292,0
25.5,0.0211132445,0.0472106499,2013-11-08,9586.87474704,7136854.5,0.0115803,6.036,2458000.5,0.1389438264599787,1.007463701210886,2.211585834804122,210.0934518868971,369.3537716324088,0.8674828395451126,288.9949621880157,1.147444562876659,2458164.1704273676,200.4744762945812,0.9746753049493212,0
23.9,0.04411182,0.0986370281,2013-11-08,36329.1402653514,60394684.0,0.000348636,6.927,2458000.5,0.2517325152851436,0.8416159161070113,16.98444648793923,323.370546871452,282.0131352800228,0.6297538246413829,37.43206542213817,1.05347800757264,2457983.3814478503,21.85245296363499,1.276536284888081,0
19.8,0.2914439045,0.6516883822,2013-11-15,45124.1311392216,30375006.0,0.00250782,4.007,2458000.5,0.6110135400230555,1.671874346544626,4.660296203981773,263.1251787028541,789.594069571082,0.6503364835886614,85.21931655282948,2.693412209500591,2458150.403314591,291.6545104220214,0.4559304760173247,1
20.1,0.2538370294,0.5675968529,2013-11-15,26736.6358468449,34488784.0,0.192197,2.762,2458000.5,0.6576223188759626,3.273069433519491,11.13436119925852,98.18613129429508,2162.874171293603,1.12062592280637,308.9097345282412,5.425512944232612,2458763.20191794,233.0519351968728,0.1664451888963499,0
21.6,0.1272198785,0.2844722965,2013-11-15,83880.9435348544,28596186.0,0.104712,6.607,2458000.5,0.4809341933683454,0.867466178101473,31.72079329051928,238.2357306742381,295.1054657573841,0.4502720314619196,31.33259807242616,1.284660324741026,2458020.332489362,335.8062896191302,1.219902854310289,0
23.9,0.04411182,0.0986370281,2013-11-15,95553.8433941504,72888536.0,0.0180031,6.141,2458000.5,0.3507993056454944,0.9717092200054736,13.75094367481702,67.52576522660648,349.8669444758215,0.6308343003382286,117.7802378567673,1.312584139672719,2458071.7311666794,286.7057937042107,1.028962597593666,0
21.8,0.1160259082,0.2594418179,2013-11-15,34267.9726998447,53371308.0,0.192926,5.526,2458000.5,0.2896555031228469,1.11545226710819,13.55560441165318,207.6940492362288,430.3035337623271,0.7923553794694467,343.7485196100598,1.438549154746933,2458043.105581281,324.3553722951861,0.8366187394566961,0
19.4,0.3503926411,0.7835017643,2013-11-15,91984.2819831576,55022104.0,0.198719,3.991,2458000.5,0.5861394360401548,1.673007380228684,16.4481663238475,117.2273102118079,790.3968705441656,0.692391777890426,25.0712115341619,2.653622982566941,2458234.0942371753,253.6054423834049,0.4554673903910453,0
20.8,0.1838886721,0.411187571,2013-11-22,59615.9693534146,9179855.0,0.0582152,3.074,2456656.5,0.6952320331871749,2.501374017563877,4.10787317083221,187.2807608305675,1444.995113561172,0.7623386735713709,172.3257781093424,4.240409361556384,2456581.0741751976,18.79127249215392,0.2491357905791007,0
24.0,0.0421264611,0.0941976306,2013-11-22,13459.2218517974,27808338.0,0.0320389,5.653,2458000.5,0.1038958886344511,1.095866729344234,7.842869138399898,94.73594919071684,419.0202770932764,0.9820106816740856,51.74501531273302,1.209722777014383,2457970.893590649,25.43625678487444,0.8591469665795238,0
23.8,0.046190746,0.1032856481,2013-11-22,46572.3708777295,54885996.0,0.0350984,4.984,2458000.5,0.2174652808923143,1.295352218401406,7.013639562758623,111.1315860866679,538.4932163873191,1.013658084372262,346.6565401201324,1.57704635243055,2458250.7927093287,192.6712897835823,0.6685320985382011,0
23.2,0.0608912622,0.1361570015,2013-11-22,71892.4873732031,40044080.0,0.0945389,7.606,2458000.5,0.4872196875536879,0.7470318295685924,14.61162529977332,267.9638221876668,235.8343636565311,0.383063214973523,355.2488685140135,1.111000444163662,2457970.166196121,46.30440291687798,1.526495097738613,0
22.3,0.0921626549,0.2060819612,2013-12-08,37591.3175310115,47828368.0,0.0118552,6.239,2458000.5,0.3787089687408907,0.9552699021870936,2.896738068038088,247.8412363822014,341.0260609822022,0.593500622660608,134.2365147111045,1.31703918171358,2457969.6903371266,32.52384466575247,1.055637797777537,0
24.4,0.0350392641,0.0783501764,2013-12-08,50398.2990206885,45603720.0,0.00184959,5.934,2458000.5,0.1503116064839002,1.029522079425049,0.1668281176381035,201.8504404238901,381.5504099023001,0.8747729617560247,137.8162471836934,1.184271197094074,2458095.0813167724,270.7607457510083,0.943518839600203,0
23.1,0.063760979,0.1425738833,2013-12-08,24182.9211500975,29428176.0,0.034649,6.281,2458000.5,0.280185412171163,0.9529400536354948,2.652785580537089,305.85983169,339.7792074754196,0.6859401519332236,343.5695888402005,1.219939955337766,2457869.714432296,138.5688215689006,1.059511565392191,0
24.8,0.0291443905,0.0651688382,2013-12-15,40459.4632294481,7061279.5,0.0191264,3.205,2456652.5,0.6123405367306041,2.454071254269973,3.088749518649812,95.57093656311729,1404.200681336268,0.9513439452551512,313.4531343365848,3.956798563284796,2456617.0235444084,9.095227044631754,0.2563736115392111,0
17.3,0.9216265485,2.0608196123,2013-12-15,41842.827937458,45158476.0,0.0677359,5.669,2458000.5,0.3493596341407157,1.077932189557415,9.433081117673652,33.10335398085817,408.776187280115,0.7013461941851357,55.31527488585108,1.454518184929694,2457872.0366115198,113.1348187396789,0.8806775228159487,0
23.0,0.0667659413,0.1492931834,2013-12-15,50238.7680644626,34008692.0,0.0653132,5.974,2455707.5,0.08597255552980397,1.007766352695379,22.48579280760926,65.77765885158422,369.5202201040738,0.9211261039772072,6.746192688392494,1.09440660141355,2455534.309885625,168.7280905964946,0.9742362675000776,0
26.2,0.0152951935,0.0342010925,2013-12-15,42367.8887390502,42098284.0,0.0204851,6.332,2458000.5,0.1171010481716168,0.9484959890121808,3.90550538059634,353.554033334358,337.4051249258065,0.8374261145122801,210.4467403602372,1.059565863512081,2458076.905074287,278.4783374305167,1.066966603068528,0
21.2,0.1529519353,0.3420109247,2013-12-15,14315.6911120808,33933316.0,0.225613,4.368,2458000.5,0.2878601334266362,1.559032150489884,10.59557591077443,150.5418606866891,711.0187178857718,1.110248947633451,275.6834183177785,2.007815353346318,2458047.660359371,336.1219656437319,0.5063157845836563,0
25.2,0.0242412481,0.0542050786,2013-12-15,44547.594721488,42893816.0,0.0119773,6.89,2458000.5,0.4416943551013883,0.8375570081279065,19.76759210755226,243.614950945384,279.9754763169043,0.4676128055622026,41.6483224835708,1.20750121069361,2457925.3675273424,96.60735473164922,1.285826904326849,0
17.0,1.0581688593,2.3661375011,2013-12-22,128440.3203911408,71335144.0,0.290978,3.154,2458000.5,0.7776961869990756,2.157415588648333,23.53691022981303,348.8520359703535,1157.441754880716,0.4796017115841583,211.999236816309,3.835229465712508,2457842.850007347,49.03399857121749,0.3110307697834014,0
20.5,0.2111324448,0.4721064988,2013-12-22,58813.6926656963,70860832.0,0.00471821,4.598,2458000.5,0.7813932218280256,1.309761965614802,2.536137197765501,90.98654568088678,547.5036123881862,0.2863228434752441,238.2662183897257,2.33320108775436,2458225.411735141,212.1138074364418,0.6575299082132009,1
22.2,0.096506147,0.2157943048,2013-12-22,18413.6270035041,31694004.0,0.204185,3.215,2458000.5,0.5381527847467404,2.544168817649487,7.017491125996878,242.4265994684257,1482.235856550453,1.175017283565593,213.8659497136286,3.91332035173338,2458139.883964904,326.1469346165538,0.2428763266041972,0
21.5,0.1332155667,0.2978790628,2013-12-22,26773.8746970668,16813850.0,0.115533,3.089,2458000.5,0.5901935497516498,2.677205169915546,8.474175268183558,85.33903189254065,1600.003414103268,1.097135947269621,6.86277036032148,4.257274392561471,2458250.1006615986,303.8399709753361,0.2249995198927524,0
21.2,0.1529519353,0.3420109247,2013-12-22,57147.352177567,36620372.0,0.00205491,6.22,2457800.5,0.2358719473431487,0.9638278239134388,10.91054040984832,81.88210072360202,345.6190053351049,0.7364878781834666,252.308444111348,1.191167769643411,2457959.665179628,194.2120549461768,1.041609386182197,1
24.7,0.0305179233,0.0682401509,2013-12-22,48015.1538676101,38351104.0,0.0108722,4.331,2458000.5,0.3695341299100915,1.571887830039379,2.389826095127953,245.7035611531951,719.8313452244388,0.9910216284495152,158.244462978682,2.152754031629243,2458056.002694392,332.2421507291837,0.5001171488131769,0
28.0,0.0066765941,0.0149293183,2013-12-22,32368.5521539451,18204944.0,0.000615632,5.99,2458000.5,0.403957410850079,1.003000184879345,2.484442826425956,88.87947254444529,366.9018879396638,0.5978308271133341,111.9793427923618,1.408169542645356,2458176.95513184,186.8642120676685,0.9811887369170508,0
21.2,0.1529519353,0.3420109247,2013-12-22,57147.410034063,36620440.0,0.00179278,6.22,2458000.5,0.2357982608723967,0.9638049665628996,10.91735516746956,81.8462940369007,345.6067107825021,0.7365414316271893,252.3342259993565,1.19106850149861,2457959.6598142316,42.5410341233686,1.041646440212082,1
16.8,1.1602590821,2.5944181791,2014-01-08,36907.8021273442,21883276.0,0.113146,6.184,2455926.5,0.1827171340905242,0.9667898316324988,18.93368681084476,108.6003764318441,347.2134482250642,0.790140764328748,148.0354055966093,1.143438898936249,2455760.3508779802,172.267762763347,1.036826199677172,0
20.3,0.2315021222,0.5176544822,2014-01-08,55265.6457557345,55164076.0,0.186388,3.923,2458000.5,0.4225283356877049,1.723973846405672,29.81907778148967,96.84173890611564,826.7885174607967,0.995546046314752,65.8326488543196,2.452401646496591,2458387.7789877728,191.3711031854606,0.4354196900382931,0
21.7,0.1214940408,0.2716689341,2014-01-08,19241.4158661255,47232556.0,0.177124,4.989,2457800.5,0.1119849760843304,1.297351668841363,9.839457032832852,152.6189330341691,539.740490132263,1.152067773233197,232.5054949396419,1.442635564449529,2457637.599442008,108.6525875849238,0.666987203260927,0
27.0,0.0105816886,0.023661375,2014-01-08,17845.6728272311,29797702.0,0.0111055,5.949,2458000.5,0.153070476029274,1.025915066430886,2.405219572804315,194.7593795654228,379.5469786711313,0.8688777588467061,108.7764164946363,1.182952374015066,2458014.659158407,346.5700497885401,0.9484991851612964,0
26.6,0.0127219879,0.0284472297,2014-01-08,33390.7434799836,369255.90625,0.00093191,2.897,2458000.5,0.6662056598974132,2.923540540062364,2.286797231490649,105.4513145486245,1825.837436875983,0.9758612853332768,348.2896356706116,4.871219794791451,2458480.281059358,265.4016650768272,0.1971697987614723,0
22.8,0.0732073989,0.1636967205,2014-01-08,23539.6065533104,9064885.0,0.0598057,4.013,2458000.5,0.4399364022827785,1.748907922905359,4.590728568255901,60.88514350279264,844.7901562076921,0.9794996633785282,67.46077412801995,2.518316182432189,2458373.079672198,201.2284032836631,0.4261413291272937,0
23.9,0.04411182,0.0986370281,2014-01-08,29142.0317993252,14383184.0,0.050852,5.169,2456658.5,0.2528406620296879,1.222479708507397,13.44834439747546,276.5004220032926,493.6974858799198,0.9133871296905268,249.9054465111153,1.531572287324267,2456720.0209160736,315.1394722072449,0.7291914791876446,0
