Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
16.08,1.6164228334,3.6144313359,1911-01-29,41906.5695697475,9839828.128368068,0.0260113,4.413,2461000.5,0.559917993072294,1.470923801390198,6.351390019553327,35.54161437211499,651.6039225824686,0.6473270985535289,286.0509036792798,2.294520504226867,2460794.367748453,113.8845362730047,0.552482861940472,True
14.84,2.8612445378,6.3979372868,1909-11-13,76038.4447022822,22024824.333672885,0.269085,4.336,2461000.5,0.6144458277499086,1.460839442599837,22.21686942915975,6.596982061818943,644.9145218891933,0.563232742081865,325.661812542949,2.358446143117809,2461183.994574534,257.570849174418,0.5582135116843497,False
16.78,1.1709948272,2.6184240349,1905-12-23,74066.4884754097,15819608.447155518,0.156586,5.592,2461000.5,0.4668604223171111,1.079973388618183,16.10114472449654,212.8845372206709,409.9378398323709,0.5757765563166566,325.2894601726985,1.584170220919709,2461046.419014421,319.6747516690834,0.8781819217938233,False
12.48,8.4831076189,18.9688052962,1959-11-17,83065.5643185418,29534088.129173607,0.103674,3.513,2461000.5,0.5381206723626517,1.893371942054885,41.20631191690396,63.44668494157183,951.5953964514977,0.8745093595637307,293.0986339030717,2.912234524546039,2460628.6793218073,140.6642409667508,0.3783120445332556,False
15.27,2.3472263753,5.2485577338,1916-09-24,113050.5236516603,23199845.72535781,0.00277289,3.611,2461000.5,0.6504955479918202,1.776271506148031,39.82338344232461,356.793916339076,864.6940102701457,0.6208147993740118,267.8442371587764,2.931728212922051,2460843.539923938,65.34754110834028,0.4163322466956023,True
16.7,1.214940408,2.7166893409,1943-09-15,24822.4379348126,10260841.11471333,0.0557606,3.409,2461000.5,0.5355996705135041,2.265256679489302,3.800470384812356,207.3503665687932,1245.301629481342,1.051985948326317,157.1063836870939,3.478527410652286,2460865.981766528,38.88741723571029,0.2890865887246427,False
16.98,1.0679599752,2.3880311019,1972-10-07,23378.1490247855,22477105.69833364,0.143184,3.398,2461000.5,0.512865242166673,2.290557728695917,8.74318887419444,169.8970368596393,1266.223266987626,1.115810284471541,217.9740746804304,3.465305172920293,2460615.0449778656,109.5887365096657,0.2843100497248389,False
13.49,5.3278866487,11.913516723,1905-03-14,105916.1260068324,17637403.955072895,0.111943,3.098,2461000.5,0.8346603402987339,2.167587734334017,11.2025482166238,26.56558542501208,1165.637347872662,0.3583882183674247,210.4629865039924,3.97678725030061,2461168.082969244,308.2430199770649,0.3088439132951732,False
17.48,0.8483107619,1.8968805296,1905-03-01,61685.3221529083,25771799.401042502,0.153128,3.171,2461000.5,0.5646616075716824,2.530335527305046,14.42805445672147,166.4220179974763,1470.163366387319,1.101552200761238,38.71017460891377,3.959118853848854,2460956.7156243967,10.72151270905947,0.2448707458169358,False
14.08,4.0602705828,9.0790410302,1930-08-29,50235.8172642385,7837812.447728948,0.0435706,3.92,2461000.5,0.4232384851275994,1.768877683705672,22.14277038617249,336.0403694851483,859.3006319561886,1.020220572478066,27.88474069058282,2.517534794933277,2460598.8783435235,168.257523565948,0.4189453453332903,True
16.57,1.2898968334,2.8842970035,1949-02-26,49212.9824608742,11184170.1338772,0.275858,3.533,2461000.5,0.3955390101838875,2.101779600032524,25.06797932925167,158.8048088043201,1112.959050639263,1.270443777410972,159.0982652502183,2.933115422654075,2460771.749159984,73.99221234474118,0.323462035546791,False
16.72,1.2038017674,2.6917825833,1983-09-16,28810.4493363313,12754488.578215236,0.0749198,3.579,2461000.5,0.4868088692394253,2.092921162403058,9.506683378073387,173.7717449419969,1105.930233715212,1.074068577926362,193.3011570284209,3.111773746879753,2461082.5276364973,333.2985424950675,0.3255178211293062,False
14.93,2.7450798165,6.1381850734,,,,0.350296,3.983,2461000.5,0.2844501926289641,1.774191770867731,20.34973676930273,348.6921611565522,863.1758233216156,1.269522579883682,235.0570312451444,2.278860961851781,2460636.276669533,151.9046240933892,0.4170645079176014,False
15.14,2.4920398144,5.5723704277,1934-02-14,104764.572416205,14064861.320584532,0.0777814,4.243,2461000.5,0.3015456530300604,1.413637181352959,55.56224194971773,147.95057090087,613.9109306011001,0.987361034354307,312.2334592121828,1.839913328351611,2461199.4384565526,243.3416367275861,0.5864042844904428,False
17.45,0.8601119401,1.9232687664,1932-12-08,34977.2122420762,13926111.375569925,0.056701,3.78,2461000.5,0.4590032613687189,1.927892961866512,2.186359090051667,261.1918271687338,977.7386961236871,1.042983804799984,126.6598342792747,2.81280211893304,2461128.2267847843,312.9714404220139,0.3681965349507439,False
14.92,2.7577505292,6.1665176484,,,,0.238889,3.886,2461000.5,0.3259883548748343,1.820248128050476,23.25231006730915,164.81005859,897.0038695039026,1.226868435323304,154.3845763967514,2.413627820777647,2460831.3774331035,67.8749848831846,0.4013360613473181,False
14.97,2.6949764633,6.0261505697,1913-05-12,102825.7414115641,26640610.812517375,0.0985307,3.09,2461000.5,0.7724910138769645,2.295466129473292,12.60331590853919,6.98208893216344,1270.295502045782,0.5222391717962372,122.5819851320666,4.068693087150347,2460610.713080605,110.4650774219306,0.2833986260836381,False
16.16,1.5579552413,3.4836938254,1981-08-25,22059.162417704,29746628.24083123,0.183336,3.555,2461000.5,0.4491904583374869,2.151272661242601,8.442557956646809,172.0467424287538,1152.501804686346,1.184941508530132,154.7510265759281,3.117603813955069,2460978.885571608,6.751567927703391,0.3123639360356353,False
15.3,2.3150212221,5.176544822,1981-08-03,61046.8924653248,26405147.116129663,0.0785522,4.614,2461000.5,0.3541837465595934,1.403947223975857,20.93071233906836,129.7317504158271,607.6095631074409,0.9066919362161476,254.1049371266764,1.901202511735567,2461302.411289908,181.1218667939111,0.5924857373193496,False
14.99,2.6702687706,5.9709024892,1916-03-16,48319.8957470977,7046928.930383422,0.215221,4.19,2461000.5,0.2841004688454785,1.574604350672332,32.95969660343363,339.9726769895601,721.6981590622372,1.127258516400192,53.43862249625661,2.021950184944472,2461163.900821304,278.4918307872764,0.4988234977179076,False
